Date,STT,0939.HK,BK,C,JPM,INGA.AS,GS,MS,3988.HK,BAC,1398.HK,BNP.PA,RBS.L,GLE.PA,CSGN.VX,1288.HK,STAN.L,DBK.DE,BARC.L,ACA.PA,8306.T,RY.TO,WFC,8316.T,UBSG.VX,8411.T,HSBA.L,SAN.MC,NDA-SEK.ST,UCG.MI,^GSPC,^HSI,^GSPTSE,^N225,^SSMI,^STOXX50E,^FTSE
2016-08-19,66.529915,5.200083,38.844105,45.028999,62.571514,9.528647,161.988144,29.343096000000003,3.099306,14.742939999999999,4.426116,38.691414,187.5,27.098639,10.32853,2.794953,610.70282,10.433123,154.700485,6.942627,502.863129,74.58149,45.954678,3180.70752,12.356914,155.551208,491.622894,3.230193,75.906731,9.517522,2183.8701170000004,22937.220703,14687.5,16545.820313,8127.279785,2968.199951,6859.0
2016-08-22,66.481712,5.236257,38.776543,45.154808,62.514515,9.5697,162.017349,29.391121000000002,3.099306,14.704193,4.471188,39.086685,188.199997,27.179773,10.428152,2.822001,606.988525,10.450535,154.411057,6.961052,499.461578,74.682831,45.935783,3177.932861,12.376101,155.088531,488.274231,3.251495,75.561256,9.645464,2182.639893,22997.910156,14748.200195,16598.189453,8157.850098,2960.370117,6828.5
2016-08-23,66.819084,5.236257,38.844105,45.087063,62.486015,9.825135,161.84198,29.50638,3.117273,14.868863000000001,4.507246,39.895405,196.100006,27.950541,10.709085,2.840034,611.875732,10.821571,158.800735,7.104881,494.926117,75.751457,45.72797,3133.537842,12.779043,154.440781,490.717896,3.343786,76.745758,10.285231,2186.899902,22998.929688,14764.799805,16497.359375,8201.610352,2993.72998,6868.5
2016-08-24,66.529915,5.191039,38.882706,45.154808,62.657036,9.920924,161.08187900000001,29.688871000000002,3.063372,14.917297,4.417101,40.576916,198.600006,28.671732,10.853966,2.822001,610.116394,11.07483,160.682037,7.222407,495.965546,75.410599,45.935783,3149.260986,13.143611,155.921341,489.72229,3.425431,77.930244,11.111951,2175.439941,22820.779297,14626.200195,16597.300781,8199.830078,3008.590088,6835.799805
2016-08-25,66.549194,5.263388,39.114323,45.212872,62.771038,9.90724,161.666565,29.746502000000003,3.063372,15.043220999999999,4.444145,40.372463,195.5,28.599613,10.890208,2.803969,603.274292,10.908926,158.559555,7.175047,495.209595,74.959183,45.699642,3155.735107,13.105235,156.476547,490.989441,3.416553,77.732841,10.69864,2172.469971,22814.949219,14630.700195,16555.949219,8141.279785,2987.689941,6816.899902
2016-08-26,66.578102,5.21817,39.423149,45.590286,62.913536,9.925486,161.734787,29.928997,3.063372,15.295073,4.453159,40.735935,196.699997,28.7754,11.026169,2.822001,608.845703,10.996182,160.151413,7.187324,490.10733,75.115799,45.822433000000004,3116.889893,13.210769,155.366135,494.971619,3.447608,78.275734,10.75767,2169.040039,22909.539063,14639.900391,16360.709961,8168.319824,3010.360107,6838.100098
2016-08-30,67.80229200000001,5.254344,40.253101,46.354813,64.129623,10.066888,165.69343600000002,30.918303,3.099306,15.682537,4.498231,41.208443,200.100006,29.014297,11.35236,2.840034,618.424561,11.249442,163.19043,7.273273,511.555969,75.346107,47.815529,3212.153564,13.412239,160.270477,504.565155,3.485774,80.200546,10.964326,2176.1201170000004,23016.109375,14684.900391,16725.359375,8236.009766,3030.75,6820.799805
2016-08-31,67.70590200000001,5.245301,40.2145,46.199965999999996,64.129623,10.235658,165.781464,30.793444,3.135239,15.706860999999998,4.444145,41.440159,201.5,29.42898,11.60597,2.876097,627.514709,11.533123,166.181213,7.446056,533.004578,75.10659,47.985561,3349.038086,13.642493,166.285263,510.719482,3.56741,82.618896,11.34817,2170.949951,22976.880859,14598.0,16887.400391,8202.129883,3023.129883,6781.5
2016-09-01,67.59024000000001,5.335737,40.021491999999995,45.832226,63.85410699999999,10.28127,164.852097,30.649368,3.18914,15.551157,4.480202,42.553288,201.0,29.406441,11.642213,2.930193,628.39447,11.41965,165.505875,7.468853,542.358948,75.042099,47.636055,3398.981934,13.546554,167.858337,514.158569,3.583389,83.063095,11.505716,2170.860107,23162.339844,14683.900391,16926.839844,8142.640137,3017.48999,6746.0
2016-09-02,68.08183299999999,5.362868,40.195202,45.977383,64.12014,10.445478,165.507553,30.630156,3.207107,15.570621,4.417101,43.452873,204.300003,29.893242,11.778172,2.975273,646.477051,11.629183,168.158981,7.619704,543.776245,75.078957,47.749413,3419.329834,13.83437,167.765808,525.743286,3.639292,84.494354,11.584391,2179.97998,23266.699219,14795.700195,16925.679688,8294.299805,3079.73999,6894.600098
2016-09-06,67.83120699999999,5.489479,40.031139,45.764480999999996,64.072632,10.308638,165.654327,30.495687,3.323893,15.356523999999999,4.552319,42.453331,195.399994,28.991758,11.587848,3.029369,624.582397,11.262452,163.721054,7.487268,535.933777,75.171066,47.220436,3436.902588,13.565742,169.986664,514.52063,3.610898,83.359207,11.338349,2186.47998,23787.679688,14813.0,17081.980469,8304.339844,3070.159912,6826.100098
2016-09-07,68.024002,5.435217,39.847775,45.948349,63.806606,10.317761,165.98689299999998,30.438060999999998,3.323893,15.278671,4.561333,42.68504,197.0,29.21262,11.769065,3.065433,622.627563,11.306177,163.769302,7.56094,520.910217,74.968407,47.012623,3374.01001,13.575335,167.303146,513.434631,3.66414,83.803406,11.456409,2186.159912,23741.810547,14796.799805,17012.439453,8320.990234,3091.659912,6846.600098
2016-09-08,67.995079,5.453304,39.992538,46.24836,63.89212,10.390743,167.933716,30.774231,3.323893,15.434378,4.561333,43.45742,202.100006,29.8076,12.004647,3.047401,626.341797,11.445867,167.097748,7.701272,514.012634,74.673607,47.135426,3329.615234,13.66168,166.100189,518.864929,3.74667,84.247589,11.692629,2181.300049,23919.339844,14803.299805,16958.769531,8315.200195,3083.540039,6858.700195
2016-09-09,67.185387,5.516609,39.500347,45.648354,63.322070999999994,10.326883,164.91081200000002,30.342009,3.34186,15.317596,4.561333,43.55283,206.699997,30.05551,12.303608,3.101497,625.266663,11.917268,168.593124,7.705653,516.09137,74.360413,46.020794,3322.216064,13.882339,166.655396,523.118652,3.728037,84.296951,11.515538,2127.810059,24099.699219,14540.0,16965.759766,8264.099609,3053.199951,6777.0
2016-09-12,68.101105,5.21817,40.011837,46.24836,63.711601,10.121623,167.34674099999998,30.966334999999997,3.198124,15.473304,4.354,42.594173,199.600006,29.501097,12.059012,2.957241,604.838196,11.611673,164.058746,7.583746,502.957611,74.341972,45.850773,3255.623779,13.556148,164.712158,511.895966,3.630423,83.556633,11.082485,2159.040039,23290.599609,14597.099609,16672.919922,8206.200195,3012.879883,6700.899902
2016-09-13,66.684158,5.21817,39.316986,45.406422,63.208057,9.971099,163.374893,30.217142,3.16219,15.298135,4.335971,41.812714,198.0,28.973728,11.959296,2.948225,599.07135,11.384727,164.589355,7.451311,495.209595,73.862946,44.358307,3184.406982,13.431427,162.028656,506.194214,3.531031,82.816322,10.619867,2127.02002,23215.759766,14349.099609,16729.039063,8174.72998,2974.800049,6665.600098
2016-09-14,66.91548900000001,5.236257,39.123974,45.241904999999996,63.084557,9.879871,162.553101,30.313191999999997,3.171174,15.210548999999999,4.326957,41.749107,197.399994,28.748356,11.868782,2.939209,606.108826,11.301776,164.299927,7.496922,479.524689,73.798462,43.942684,3152.960449,13.249144,160.363022,507.823273,3.484881,82.520187,10.521451,2125.77002,23190.640625,14366.5,16614.240234,8162.649902,2964.899902,6673.299805
2016-09-15,67.83120699999999,5.254344,39.423149,45.56126,63.312576,9.943731,164.431442,30.687790000000003,3.18914,15.249476999999999,4.344985,41.512852,194.199997,28.852028,12.095255,2.957241,610.116394,11.437063,163.528107,7.634613,470.264923,74.949974,43.593182,3093.767334,13.258738,157.772034,517.688416,3.510622,83.309868,10.285231,2147.26001,23335.589844,14503.700195,16405.009766,8184.839844,2973.77002,6730.299805
2016-09-20,67.44564100000001,5.362868,38.776543,45.038677,63.141563,9.761277,162.856369,30.447664000000003,3.252025,15.181354999999998,4.480202,40.849522,183.699997,28.004633,11.433861,3.029369,612.364441,9.826339,160.585571,7.532879,486.989197,74.673607,43.980465,3178.857666,12.731074,161.195831,528.00592,3.45516,83.852753,10.019447,2139.76001,23530.859375,14522.0,16492.150391,8237.540039,2964.860107,6830.799805
2016-09-21,68.505951,5.408086,39.104668,45.387066,63.502590000000005,10.07601,163.404236,30.658972,3.296943,15.230012,4.53429,42.01717,183.199997,28.545523,11.60597,3.065433,622.041077,9.84375,165.554123,7.753896,522.799988,75.171066,43.290909,3411.930664,12.836607,172.207489,532.802734,3.549663,84.14888,10.383648,2163.1201170000004,23669.900391,14710.799805,16807.619141,8226.469727,2982.179932,6834.799805
2016-09-23,68.072197,5.362868,38.795849,45.629002,63.89212,10.089694,161.545456,30.649368,3.207107,15.103501999999999,4.399073,42.666874,182.600006,28.748356,11.895917,3.047401,624.680115,9.961625,165.36116,7.785463,514.768555,74.986824,43.205898,3356.437012,12.89417,168.876221,519.769958,3.51239,84.247589,10.57066,2164.689941,23686.480469,14697.900391,16754.019531,8272.889648,3032.310059,6909.399902
2016-09-26,66.828728,5.236257,38.168556,44.409645000000005,62.495514,9.866188,157.974716,29.804132,3.171174,14.685041,4.372029,41.272049,177.5,27.900961,11.596956,3.002321,611.58252,9.210798,162.177444,7.572343,504.185944,74.517006,42.393547,3309.267578,12.529603,166.747925,515.154175,3.440517,82.668259,10.186814,2146.100098,23317.919922,14619.5,16544.560547,8165.049805,2975.879883,6818.0
2016-09-27,67.551682,5.299562,38.120296,44.874165000000005,63.046547,9.879871,159.35411100000002,30.111492,3.234058,14.879675,4.480202,41.058514,174.600006,27.607979,11.216399,3.074449,596.334473,9.210798,160.103165,7.492533,497.193817,74.388046,42.591908000000004,3286.14502,12.404882,164.897232,522.304077,3.425431,82.618896,9.999804,2159.929932,23571.900391,14558.0,16683.929688,8175.419922,2970.840088,6807.700195
2016-09-28,67.898689,5.281476,38.120296,45.358032,63.379078,9.934608,159.901947,30.5149,3.252025,14.967260000000001,4.480202,41.449245,176.399994,27.918991,11.216399,3.074449,607.379578,9.398507,160.24791,7.63198,489.503326,75.042099,42.799725,3220.006348,12.510415,161.919724,517.326355,3.469795,82.372124,10.15725,2171.3701170000004,23619.650391,14731.400391,16465.400391,8220.070313,2991.110107,6849.399902
2016-09-29,66.474037,5.326693,37.695667,44.322548,62.372013,9.902678,155.499603,29.813740000000003,3.243042,14.753160999999999,4.498231,41.258419,177.100006,27.779261,11.415739,3.074449,616.567383,9.494548,161.40564,7.625842,496.040314,74.830231,41.911797,3242.682617,12.500821,162.959473,523.390137,3.502637,83.457924,10.019447,2151.1298829999996,23739.470703,14754.599609,16693.710938,8164.200195,2991.580078,6919.399902
2016-09-30,67.48195600000001,5.200083,38.487026,45.706421,63.26506800000001,10.025835,157.769257,30.793444,3.180157,15.230012,4.372029,41.590092,178.800003,27.747709,11.515361,2.993305,614.12384,10.101314,161.888,7.69864,485.56192,74.857849,41.826782,3193.55127,12.692698,159.367584,523.752136,3.502637,84.050179,10.196637,2168.27002,23297.150391,14725.900391,16449.839844,8139.009766,3002.23999,6899.299805
2016-10-04,69.148888,5.281476,38.795849,46.209652,63.734547,9.989344,158.747559,30.774231,3.234058,15.375987,4.462173,41.826344,182.399994,27.864901,11.93216,3.074449,634.943237,10.254111,163.286926,7.794234,496.617035,74.756538,41.326145000000004,3242.682617,12.94214,162.203308,539.590515,3.507067,87.159492,9.891564,2150.48999,23689.439453,14521.0,16735.650391,8230.730469,3029.5,7074.299805
2016-10-05,70.457245,5.299562,39.403843,47.080612,64.777641,10.158113,162.787903,31.273695,3.234058,15.67767,4.471188,43.252964,183.800003,28.752865,12.059012,3.065433,646.477051,10.53789,166.374176,7.963501,502.673401,75.189484,42.497448,3275.751953,13.181986,162.959473,543.934814,3.558541,87.801086,10.295053,2159.72998,23788.310547,14610.599609,16819.240234,8195.230469,3026.280029,7033.299805
2016-10-06,70.26342,5.353824,39.307331,47.487061,64.949913,10.290393,163.52160600000002,31.110407000000002,3.269992,15.784715,4.507246,44.116207,185.5,29.383905,11.93216,3.092481,640.319153,10.507272,168.110748,7.993319,506.807037,75.650101,42.676926,3318.269775,13.153205,163.904709,545.382874,3.594928,88.985588,10.531273,2160.77002,23952.5,14595.5,16899.099609,8170.439941,3021.580078,7000.0
2016-10-07,70.030815,5.353824,39.152927000000005,47.690289,65.179581,10.258463,166.14343300000002,31.033566999999998,3.261009,15.697131,4.507246,44.806805,181.899994,29.631811,11.832538,3.083465,658.695007,10.555302,167.483643,7.985432,506.230225,75.447441,42.818611,3286.14502,13.06686,163.715668,560.678223,3.522153,89.232361,10.442678,2153.73999,23851.820313,14566.299805,16860.089844,8124.589844,3000.570068,7044.399902
2016-10-11,68.17004399999999,5.227214,38.554584999999996,47.409653000000006,65.370956,10.249341,165.37059,30.908699,3.207107,15.67767,4.426116,44.116207,181.0,29.785065,11.941268,3.038385,653.612305,10.743021,166.325912,8.116983,502.76947,75.567207,42.931961,3269.138184,13.057265,162.959473,559.773071,3.534577,86.863358,10.304875,2136.72998,23549.519531,14549.599609,17024.759766,8135.200195,3020.689941,7070.899902
2016-10-12,68.451103,5.154864,38.718639,47.128997999999996,65.198708,10.331445,165.624954,30.649368,3.117273,15.599815,4.344985,43.920841,176.899994,29.974377,11.814416,2.948225,640.319153,10.782345,162.515106,8.200301,490.656921,75.640884,42.80917,3199.219971,13.01889,158.80043,557.963196,3.548778,87.751732,10.550917,2139.179932,23407.050781,14619.0,16840.0,8068.560059,3008.030029,7024.0
2016-10-13,66.63879399999999,5.037297,37.724616999999995,46.906418,64.8255,10.103378,163.785767,30.47648,3.063372,15.405182,4.227797,42.648697,170.399994,29.063879,11.433861,2.876097,626.830505,10.468044,160.633804,7.936315,488.734283,76.101509,42.270748,3187.88208,12.577572,158.611389,551.084717,3.472457,86.91272,10.167072,2132.550049,23031.300781,14643.700195,16774.240234,7999.930176,2975.040039,6977.700195
2016-10-14,66.881088,5.11869,38.091351,47.041903999999995,64.614944,10.294953,166.81848100000002,30.803045,3.090322,15.570621,4.25484,43.793629,172.800003,29.613781,11.787187,2.930193,637.386841,10.681882,164.155197,8.07752,489.983978,76.101509,42.23296,3202.999512,12.740668,158.138748,560.768677,3.594035,88.541405,10.364004,2132.97998,23233.310547,14585.0,16856.369141,8089.910156,3025.189941,7013.600098
2016-10-17,66.51280200000001,5.100603,37.927279999999996,47.032222999999995,64.28001400000001,10.336007,165.331467,30.534105,3.072355,15.619276999999999,4.218782,44.070774,170.399994,29.708439,11.696578,2.89413,643.544739,10.668774,163.576355,8.12488,492.579559,76.25811,42.034595,3212.447998,12.615948,158.516846,555.338379,3.583389,88.442696,10.600125,2126.5,23037.539063,14596.5,16900.119141,8000.959961,3008.719971,6947.600098
2016-10-18,67.617622,5.191039,38.631786,47.409653000000006,64.78720899999999,10.513898,168.882675,31.043171,3.144223,15.823642999999999,4.299913,44.81134,177.600006,30.645983,11.923053,2.957241,661.529541,10.865297,167.869553,8.252051,492.195007,76.949028,42.45966,3212.447998,12.788637,157.855194,563.755371,3.672029,90.466217,10.885652,2139.600098,23394.390625,14752.299805,16963.609375,8074.689941,3046.98999,7000.100098
2016-10-19,68.354187,5.136777,39.017818,47.883835,65.409233,10.618809,170.72186299999998,31.629071999999997,3.117273,16.028008,4.245826,45.433788,180.0,30.844307,12.24023,2.912161,669.837708,10.956956,171.149765,8.232751,493.540894,77.07798,42.752491,3232.289307,12.94214,158.516846,565.38446,3.753706,90.367508,11.003713,2144.290039,23304.970703,14840.5,16998.910156,8093.779785,3055.939941,7021.899902
2016-10-20,68.83876,5.172952,40.774242,47.980614,65.323105,10.810387,170.72186299999998,31.600255999999998,3.126256,16.115589,4.25484,46.396984,186.300003,31.380693,12.294595,2.921177,683.424133,11.376022,176.648956,8.355542,503.250153,77.317497,42.440769,3270.083008,12.951734,161.541611,569.823547,3.845257,90.564926,11.072565,2141.340088,23374.400391,14847.900391,17235.5,8069.27002,3076.629883,7026.899902
2016-10-24,69.226425,5.272431,41.893726,47.980614,65.906883,10.928981,171.31861899999998,32.061295,3.216091,16.319958,4.335971,47.87812,188.0,32.196537,12.557312,2.975273,695.837585,11.664104,177.034836,8.646715,500.17392,77.954247,42.998084999999996,3288.979736,13.162799,160.59639,572.390747,4.031955,91.700073,11.672985,2151.330078,23604.080078,14923.0,17234.419922,7991.879883,3093.860107,6986.399902
2016-10-25,68.70307199999999,5.263388,41.884079,47.990292,65.839874,10.901612,171.739273,32.032478000000005,3.207107,16.271299,4.317942,47.996254,192.300003,32.291191,12.385203,2.975273,689.484253,11.476387,177.227814,8.680923,509.979401,77.665833,43.187,3332.442383,13.134017,162.014236,574.224548,3.98618,91.4533,11.318705,2143.159912,23565.109375,14870.599609,17365.25,7929.870117,3087.409912,7017.600098
2016-10-26,68.02467299999999,5.172952,42.086746000000005,48.396732,66.15568499999999,10.906175,173.22628799999998,32.263,3.16219,16.417271,4.25484,48.078033,193.699997,32.354298,12.502948,2.948225,682.25116,11.607369,175.39476,8.704603,512.286621,77.823982,43.593182,3351.338867,13.143611,162.108765,570.740479,4.001439,93.772949,11.397379,2139.429932,23325.429688,14807.599609,17391.839844,7892.77002,3080.97998,6958.100098
2016-10-27,68.62554899999999,5.127734,42.173598999999996,48.319317,66.251396,11.015647,173.891525,32.678478000000005,3.126256,16.4562,4.227797,48.614151,196.399994,32.87265,12.684164,2.912161,684.89032,11.677213,183.788223,8.722144,514.016968,77.917023,43.838772,3341.890625,13.36427,163.337585,575.324646,4.07325,94.019722,11.712371,2133.040039,23132.349609,14833.799805,17336.419922,7924.390137,3085.169922,6986.600098
2016-10-28,68.30573299999999,5.064428,42.163906,47.961258,66.13653599999999,11.011085,173.294769,32.388607,3.090322,16.232368,4.17371,49.041229,194.0,32.548115,12.693179,2.903145,686.747375,11.633585,184.560028,8.715123,522.861145,77.889107,43.668751,3419.367188,13.680868,165.700684,572.574097,4.055299,94.019722,11.564746,2126.409912,22954.810547,14785.299805,17446.410156,7908.569824,3079.23999,6996.299805
2016-10-31,68.04406,5.136777,41.940968,47.564484,66.280098,10.942665,174.370911,32.436928,3.126256,16.057201,4.209768,48.014423,189.100006,32.056805,12.52107,2.948225,695.837585,11.485093,183.595291,8.623034,523.533997,77.963547,43.460938,3451.491699,13.431427,167.40213,564.964294,4.018494,93.723587,11.121774,2126.149902,22934.539063,14787.299805,17425.019531,7827.700195,3055.25,6954.200195
2016-11-01,68.489868,5.227214,42.066982,47.361259000000004,66.002571,10.769336,174.194778,32.234009,3.16219,16.164253,4.281884,47.923561,186.600006,31.565498,12.367081,2.984289,658.108521,11.044212,180.122101,8.498496,525.841125,77.423935,43.442046999999995,3441.098389,13.191581,167.874741,561.571838,3.940405,91.798782,10.92494,2111.719971,23147.070313,14778.299805,17442.400391,7761.339844,3023.149902,6917.100098
2016-11-02,67.821159,5.100603,41.553253000000005,46.974167,65.725044,10.550388,172.746918,31.808861,3.099306,16.037741,4.191739,46.124378,182.699997,30.817266,12.01366,2.921177,629.567322,10.734315,175.635956,8.335368,513.440125,76.828514,43.089634000000004,3355.118408,12.903764,164.188309,553.961975,3.868601,90.762344,10.383648,2097.939941,22810.5,14594.700195,17134.679688,7700.410156,2980.169922,6845.399902
2016-11-04,68.218506,5.064428,41.669567,46.77026,64.844643,10.901612,172.101257,31.673584,3.090322,16.10586,4.191739,46.015339,185.0,32.074837,11.162035,2.930193,618.620056,10.677578,174.960617,8.348519,499.308777,76.344734,42.480049,3305.041748,12.779043,162.486862,545.343567,3.856929,90.515572,10.4525,2085.179932,22642.619141,14509.299805,16905.359375,7593.200195,2954.530029,6693.299805
2016-11-07,70.108345,5.136777,42.677624,48.372318,66.873421,11.207223,177.540558,32.852413,3.126256,16.553516000000002,4.227797,47.732735,186.5,33.19268,11.433861,2.939209,634.552307,11.231932,178.674957,8.534453,508.921967,77.293686,43.242027,3344.725098,13.153205,165.41713,570.557007,3.925145,92.045547,10.964326,2131.52002,22801.400391,14652.5,17177.210938,7735.220215,3009.280029,6806.899902
2016-11-08,70.030815,5.172952,42.53223,48.459702,67.016968,11.26196,177.971008,32.949028000000006,3.16219,16.543782999999998,4.27287,48.268852,187.300003,33.70652,11.370387,2.957241,631.4245,11.258147,179.398529,9.015949,512.38269,77.693741,43.375378000000005,3375.904541,13.258738,166.078781,568.448303,3.961047,93.378113,10.895474,2139.560059,22909.470703,14656.799805,17171.380859,7744.029785,3023.429932,6843.100098
2016-11-09,73.209618,4.992079,44.141247,50.090885,70.09841899999999,11.77739,188.448532,35.28735,3.054388,17.487751,4.128637,49.795429,192.300003,35.045231,11.778172,2.876097,638.852966,11.664104,186.103638,9.357981,482.005035,78.465935,45.70892,3169.930176,13.469803,156.909943,570.557007,3.969124,93.723587,10.974149,2163.26001,22415.189453,14759.900391,16251.540039,7897.839844,3056.290039,6911.799805
2016-11-10,74.372612,5.082515,44.790665000000004,52.052189,73.352142,11.841249,196.509659,36.736721,3.108289,18.256552,4.200753,50.349724,202.699997,36.244209,12.34896,2.89413,644.131165,12.314519,194.014771,9.287851,535.934998,79.805641,49.175896,3442.043213,14.640256,166.929504,573.307617,3.975411,94.661324,11.289141,2167.47998,22839.109375,14744.299805,17344.419922,7928.77002,3046.590088,6828.0
2016-11-11,74.091553,4.992079,45.294697,51.294861,73.390419,11.722655,199.513016,37.190861,3.072355,18.509573,4.146666,49.749996,201.600006,35.870087,12.530083,2.84905,603.274292,12.877675,194.641861,9.371187,584.385498,79.991714,49.271149,3582.824463,14.803352,173.168076,568.356628,3.814741,94.858742,11.259577,2164.449951,22531.089844,14555.400391,17374.789063,7880.290039,3030.02002,6730.399902
2016-11-14,76.088013,4.937818,46.070122,53.091087,76.089096,11.996336,204.639267,38.021834999999996,3.036421,19.541128,4.065536,50.576893,210.399994,36.478588,13.273073,2.803969,613.537415,13.362185,204.82016,9.515818,593.133423,80.596428,50.690319,3623.452393,15.618832,174.774979,582.0177,3.878475,94.611969,11.259577,2164.199951,22222.220703,14598.5,17672.619141,7896.850098,3039.800049,6753.200195
2016-11-15,76.805176,5.001123,46.457836,53.83871800000001,75.945541,11.968967,206.605637,38.649887,3.045405,19.618984,4.056521,50.422417,212.5,36.487602,13.318331,2.822001,622.138794,13.35788,204.43425,9.54651,618.127686,80.028915,50.090271,3761.398438,15.513299,177.043579,585.226685,3.921559,96.09259,10.797057,2180.389893,22323.910156,14756.099609,17668.150391,7909.200195,3049.719971,6792.700195
2016-11-16,75.477432,4.937818,45.60487,53.042545,74.069862,11.740899,201.782639,37.867226,3.018454,19.219984,4.038493,49.232052,208.399994,36.059399,13.010355,2.803969,615.980957,13.152651,202.215286,9.463265,656.388184,80.038216,49.223526,3958.869385,15.340609,188.10289,576.333191,3.879369,95.401634,10.344262,2176.939941,22280.529297,14733.200195,17862.210938,7914.02002,3026.360107,6749.700195
2016-11-17,76.097687,4.928774,46.13797,53.83871800000001,74.663185,11.754584,205.079498,38.620907,3.018454,19.541128,4.020463,49.613697,208.0,36.244209,13.010355,2.803969,625.168884,13.113425,205.206055,9.463265,647.159546,80.782516,49.995022,3905.013916,15.340609,187.063126,579.450562,3.900908,95.599052,9.852178,2187.1201170000004,22262.880859,14826.099609,17862.630859,7964.680176,3041.790039,6794.700195
2016-11-18,76.078316,4.955905,45.982883,53.848423,74.36653100000001,11.658795,205.783875,39.065376,3.018454,19.463274,4.038493,49.422874,205.100006,36.257729,12.801908,2.812985,611.093811,13.060992,204.771912,9.480753,636.585083,81.191856,50.309338000000004,3888.95166,15.417359,186.306946,581.10083,3.829104,95.549698,9.763574,2181.899902,22344.210938,14864.0,17967.410156,7904.549805,3020.830078,6775.799805
2016-11-21,76.165527,4.973992,45.963501,53.926109,74.691895,11.654235,206.49801599999998,39.19099,3.018454,19.78442,4.047507,49.522827,203.600006,36.280262,12.647921,2.812985,620.672668,13.10462,203.180069,9.45006,652.350586,82.754845,49.642612,3968.317871,15.196701,190.182419,579.358887,3.832691,95.796471,9.655306,2198.179932,22357.779297,15039.900391,18106.019531,7849.899902,3032.969971,6778.0
2016-11-22,75.603432,5.082515,45.798721,54.46983,75.151237,11.823006,206.52735900000002,39.171661,3.081339,19.755222,4.146666,50.676849,207.800003,36.555214,12.666043,2.867082,630.838013,13.017364,204.868408,9.643052,654.369446,83.033958,49.737854,3982.490723,15.254264,190.276947,585.501709,3.886552,96.783554,9.92103,2202.939941,22678.070313,15100.400391,18162.939453,7741.819824,3044.330078,6819.700195
2016-11-25,76.02016400000001,5.200083,46.011967,55.130069999999996,75.438347,11.631428,206.791504,39.712761,3.144223,20.300194,4.209768,49.922646,201.5,35.987282,12.448583,2.89413,620.183899,12.964932,207.90741,9.502702,636.10437,83.480537,50.118839,3956.035156,15.311827,187.157654,587.702209,3.839873,96.191299,9.694682,2213.350098,22723.449219,15075.400391,18381.220703,7881.529785,3048.379883,6840.799805
2016-11-28,74.488899,5.263388,45.585476,53.858135,74.950287,11.421606,205.783875,39.075043,3.180157,19.755222,4.290899,48.614151,196.199997,35.225529,12.176757,2.948225,615.785461,12.641927,204.43425,9.296595,645.333008,83.052559,49.128281,4013.67041,15.081574,191.033142,580.18396,3.778839,93.97036,9.256699,2201.719971,22830.570313,15015.400391,18356.890625,7823.200195,3016.800049,6799.5
2016-11-29,74.63428499999999,5.272431,45.60487,53.906684999999996,75.524467,11.517394,207.795593,39.229641,3.153207,19.745495000000002,4.308928,49.422874,197.0,35.969254,12.194878,2.939209,617.056152,12.799125,206.701462,9.340494,647.83252,83.843369,49.39497,4018.394531,15.148731,191.88385,579.267212,3.825518,94.217133,9.547048,2204.659912,22737.070313,14999.799805,18307.039063,7845.009766,3038.419922,6772.0
2016-11-30,76.369064,5.227214,45.963501,54.751404,76.720673,11.722655,215.19477799999999,39.963985,3.171174,20.629475,4.281884,49.777256,194.300003,36.586769,12.249243,2.930193,626.63501,12.973737,208.341568,9.340494,643.891052,81.015091,50.404583,3973.987061,15.513299,191.505768,582.384338,3.871294,95.648407,9.950596,2198.810059,22789.769531,15082.900391,18308.480469,7875.200195,3051.610107,6783.799805
2016-12-01,77.90999599999999,5.290519,47.107258,55.605835,78.270996,11.823006,222.39770499999997,40.736988000000004,3.198124,21.000647,4.317942,50.794975,199.699997,36.933842,12.611677,2.948225,635.334229,13.209388,211.332352,9.42811,660.521851,81.21978,51.757084000000006,4116.657227,15.542081,194.057892,577.891785,3.89732,95.05616,10.245846,2191.080078,22878.230469,15027.5,18513.119141,7779.109863,3030.97998,6752.899902
2016-12-02,76.02016400000001,5.245301,46.186436,54.392155,78.08916500000001,11.50371,219.18878199999997,40.418129,3.180157,20.736917000000002,4.281884,49.604607,193.399994,36.248711,12.357974,2.921177,630.447083,12.951824,205.447235,9.296595,698.013245,81.61982,51.033215000000006,4235.706543,15.273452,200.012939,574.957886,3.850642,94.858742,10.255667,2191.949951,22564.820313,15052.5,18426.080078,7784.009766,3015.129883,6730.700195
2016-12-05,76.717964,5.236257,46.389988,55.61554,79.67775,11.781953,224.28184500000003,40.66935,3.16219,21.33275,4.299913,50.249767,197.800003,36.870735,12.412338,2.912161,628.296631,13.340369,209.161621,9.52028,681.286316,81.796585,51.766613,4160.120117,15.455736,196.893631,574.591187,3.904503,95.599052,9.911209,2204.709961,22505.550781,15095.200195,18274.990234,7845.700195,3052.75,6746.799805
2016-12-06,77.154076,5.272431,46.515995000000004,56.236945999999996,80.089256,12.301945,227.05899,41.075169,3.180157,21.645319,4.344985,52.839497,209.100006,38.993736,12.965004,2.921177,642.176331,14.396839,218.761047,9.888596,688.496277,81.889618,52.909576,4256.493652,16.1369,200.674591,599.621277,4.10197,97.523865,11.180902,2212.22998,22675.150391,15125.799805,18360.539063,7912.390137,3100.76001,6779.799805
